order_id,voucher_amount,date_time,eta_seconds,food_price,cust_id,rating,delivery_fee,resto_id,status,random_id
FOOD-10805,0,2018-09-14T18:19:31.212897,512,141300,361927,,12000,742537825,Cancelled,0.860037994
FOOD-10853,0,2018-09-16T13:59:50.087252,114,90900,361927,,30000,742622470,Cancelled,0.04030674017
FOOD-10458,0,2018-08-13T13:29:11.709701,2715,63100,1360716,5,16000,742541893,Completed,0.3439378641
FOOD-10949,0,2018-09-22T12:44:09.714118,1914,119000,466885,5,4000,742605770,Completed,0.2068560372
FOOD-10989,0,2018-09-23T20:20:14.440719,600,150400,395715,,4000,742562594,Cancelled,0.8309373454
FOOD-10627,0,2018-08-30T16:24:32.101260,1424,25500,22895,5,9000,742729519,Completed,0.4104196075
FOOD-10825,0,2018-09-15T12:34:39.322075,2159,48600,697545,5,10000,742534945,Completed,0.4713431969
FOOD-10591,0,2018-08-26T15:04:49.951397,2018,29800,293834,5,10000,742537485,Completed,0.5062354496
FOOD-10403,0,2018-08-08T15:19:17.155262,2563,27200,511038,5,4000,742618276,Completed,0.3084177547
FOOD-11071,0,2018-09-30T18:48:18.511900,2983,70400,788418,,4000,742538598,Completed,0.580471496
FOOD-10630,0,2018-08-30T19:40:54.876003,3,76700,1008998,,4000,742723886,Cancelled,0.6999796626
FOOD-10524,4000,2018-08-20T16:27:56.851997,1394,28600,1305973,,0,742558808,Completed,0.4906618575
FOOD-10876,16500,2018-09-17T17:22:16.834587,513,106400,630004,,0,742554548,Cancelled,0.9146275067
FOOD-10305,0,2018-07-30T17:19:06.814350,1201,105100,304856,5,4000,742527755,Completed,0.8702609787
FOOD-10115,0,2018-07-11T21:14:59.972377,236,107400,1379631,,9000,742534951,Cancelled,0.4465512693
FOOD-10128,0,2018-07-13T18:49:00.207179,3426,88200,1514562,5,12000,742661458,Completed,0.7630400704
FOOD-11021,0,2018-09-26T16:37:17.409415,1107,33400,1010922,,9000,742661469,Completed,0.2034954676
FOOD-10516,5000,2018-08-19T14:06:26.387149,1312,38100,316834,5,5000,742611439,Completed,0.3007648196
FOOD-10252,0,2018-07-25T10:40:21.911468,176,38000,1230166,,11000,742544436,Cancelled,0.8829034167
FOOD-10479,0,2018-08-15T19:38:46.694517,1460,28000,1081809,,5000,742650622,Completed,0.4774590715
FOOD-10082,15000,2018-07-08T17:49:11.276675,1797,44800,929284,5,0,742621275,Completed,0.09382973766
FOOD-10751,0,2018-09-09T17:40:25.306149,735,77400,1220358,,13000,742807480,Cancelled,0.4893654588
FOOD-10622,0,2018-08-30T14:53:33.012396,680,28900,1305973,,10000,200001006,Completed,0.9047091154
FOOD-10528,0,2018-08-20T19:47:44.232188,1590,91700,1094787,5,9000,742586988,Completed,0.5758735081
FOOD-10467,0,2018-08-14T12:29:49.661365,1197,57900,687194,5,2000,742538031,Completed,0.81299148
FOOD-10223,5000,2018-07-22T13:10:45.480457,2341,63000,1089034,5,3000,200005639,Completed,0.2282383204
FOOD-10646,0,2018-09-01T07:21:19.259987,1746,32400,193679,5,4000,742609078,Completed,0.7210975529
FOOD-11022,5000,2018-09-26T18:29:34.992371,1532,60300,785629,5,0,742606960,Completed,0.8355238259
FOOD-10320,0,2018-08-01T11:54:52.737330,1081,76800,1113881,5,10000,742530849,Completed,0.4588406222
FOOD-10133,0,2018-07-14T14:46:09.218114,2155,28400,1081809,,6000,742627340,Completed,0.7571598153
FOOD-11038,0,2018-09-28T07:06:08.200219,1251,26600,193679,,2000,742609078,Completed,0.07575325869
FOOD-10637,5000,2018-08-31T15:26:30.522265,3158,52400,304856,5,16000,742608079,Completed,0.7857190794
FOOD-10423,20000,2018-08-10T19:10:39.499978,2684,84300,1194303,5,0,742596783,Completed,0.413626497
FOOD-10219,5000,2018-07-22T10:13:46.317499,1409,30500,1089034,5,0,742736152,Completed,0.4695364455
FOOD-10485,0,2018-08-16T18:40:52.834889,1776,97800,1351793,,9000,742609330,Completed,0.001616096648
FOOD-10794,0,2018-09-13T18:58:37.400931,1875,47900,845548,4,14000,742623858,Completed,0.6707709805
FOOD-10977,0,2018-09-23T14:04:15.017489,1613,23300,158214,,4000,742610474,Completed,0.7507230912
FOOD-10807,0,2018-09-14T18:29:07.787308,2421,82000,193679,5,4000,742534011,Completed,0.5492436494
FOOD-10198,0,2018-07-20T14:46:29.229648,2368,92100,439651,5,22000,742596774,Completed,0.1841636412
FOOD-10059,3000,2018-07-06T19:33:16.782827,86,214700,1472725,,13000,742596786,Cancelled,0.2852815606
FOOD-10024,0,2018-07-03T16:59:05.943102,772,94800,532173,1,4000,742650217,Completed,0.4635849713
FOOD-10865,0,2018-09-16T19:00:04.758929,4311,252800,1045751,,21000,742678777,Completed,0.8259029324
FOOD-10161,0,2018-07-16T17:07:17.480087,1254,42500,1284060,,9000,742620227,Completed,0.4623595183
FOOD-10451,0,2018-08-12T18:50:52.752201,2075,168700,1379631,,13000,742530600,Completed,0.6886507079
FOOD-10227,0,2018-07-22T18:57:55.409512,121,42000,1364703,,18000,742539196,Cancelled,0.8160269685
FOOD-10091,0,2018-07-10T10:25:03.806353,3078,35100,1347550,5,8000,742675191,Completed,0.9575143546
FOOD-10834,0,2018-09-15T16:26:28.835961,1917,63200,1191779,,8000,742723260,Completed,0.7317021192
FOOD-10014,0,2018-07-02T16:51:10.766285,1142,48400,1347550,5,10000,742604525,Completed,0.5175843694
FOOD-10874,0,2018-09-17T16:18:41.848758,1016,43400,1404077,,8000,742550108,Completed,0.3639066609
FOOD-10204,0,2018-07-21T01:31:15.599374,174,43800,316834,,7000,742676756,Cancelled,0.9019006344
FOOD-10267,5000,2018-07-26T16:35:50.859287,2629,280000,1135466,5,16000,742534447,Completed,0.530410379
FOOD-10967,0,2018-09-22T20:14:16.445999,1140,157300,366721,5,4000,742535461,Completed,0.8585477441
FOOD-10476,0,2018-08-15T14:36:32.497257,1999,50400,1010922,5,9000,742638956,Completed,0.2305157825
FOOD-10801,0,2018-09-14T15:02:59.156090,2090,200800,361927,,15000,742723391,Completed,0.5222084257
FOOD-10446,0,2018-08-12T12:39:39.092237,755,33100,960065,5,2000,742719896,Completed,0.8876342452
FOOD-10590,0,2018-08-26T14:50:58.966055,2820,252300,466885,5,19000,742549672,Completed,0.4165222623
FOOD-10651,0,2018-09-01T11:32:37.598425,829,27400,463180,5,0,742715352,Completed,0.03146287604
FOOD-10447,0,2018-08-12T13:06:46.785398,1965,99200,630004,5,10000,742530698,Completed,0.08675096064
FOOD-10885,0,2018-09-17T22:48:47.357736,1668,34500,1406088,,9000,742549095,Completed,0.5916798702
FOOD-10963,5000,2018-09-22T19:09:53.462836,1517,60200,1211635,,3000,742567102,Completed,0.02208909681
FOOD-10466,0,2018-08-14T05:14:44.620331,2025,73200,1095259,,4000,742601601,Completed,0.4395563004
FOOD-10998,0,2018-09-24T15:31:36.841645,3154,132200,361927,,11000,742530083,Completed,0.3697656494
FOOD-10789,0,2018-09-13T16:20:54.062093,1926,127200,1284060,5,9000,742534270,Completed,0.8965898462
FOOD-10838,0,2018-09-15T19:55:14.614171,1775,77400,960065,5,11000,742538191,Completed,0.3557758062
FOOD-11029,0,2018-09-27T12:10:48.376542,1036,38400,815241,,10000,742577183,Completed,0.7561732117
FOOD-10815,0,2018-09-14T19:51:30.334682,2144,101100,532173,5,5000,742752452,Completed,0.03719924661
FOOD-10593,0,2018-08-26T16:16:01.621750,2079,63400,1191779,,8000,742723260,Completed,0.8270218814
FOOD-10462,0,2018-08-13T18:43:16.380133,3586,148700,511038,5,17000,742564676,Completed,0.1367669859
FOOD-10279,0,2018-07-28T11:13:49.604817,7,40500,884440,,2000,742647833,Cancelled,0.01282668067
FOOD-10471,0,2018-08-15T12:37:04.722814,1603,124200,1383625,,14000,742549966,Completed,0.01042208642
FOOD-10089,0,2018-07-10T00:50:10.332656,968,168800,1548571,5,7000,742586896,Completed,0.6642193688
FOOD-10923,0,2018-09-20T15:27:03.774087,2135,45100,103236,5,18000,742585684,Completed,0.9224940408
FOOD-10891,0,2018-09-18T12:28:41.433162,1726,74100,1010922,5,9000,742549682,Completed,0.06511941419
FOOD-10083,3000,2018-07-08T18:45:36.398656,2035,86300,588886,5,1000,742537924,Completed,0.5408121392
FOOD-10396,0,2018-08-07T14:58:01.660807,226,29000,1364703,,16000,742656058,Cancelled,0.8999703561
FOOD-10366,0,2018-08-05T07:41:26.234133,4,22000,158214,,4000,742610474,Cancelled,0.09628266612
FOOD-10943,0,2018-09-22T07:29:19.232055,391,108200,366528,,12000,742526664,Cancelled,0.8609999453
FOOD-10365,0,2018-08-05T00:41:18.255880,1555,52400,316834,5,12000,742525710,Completed,0.7994385639
FOOD-10420,0,2018-08-10T16:06:39.050174,868,38500,472466,5,16000,742602057,Completed,0.9308015668
FOOD-10017,0,2018-07-02T19:52:28.373182,825,73200,1406088,5,10000,742549592,Completed,0.5821513584
FOOD-10910,5000,2018-09-19T16:03:30.540810,1920,27400,519859,5,5000,742574125,Completed,0.5662123643
FOOD-10390,0,2018-08-06T17:24:15.934283,1978,106600,1379631,,13000,742633032,Completed,0.8886135448
FOOD-10211,0,2018-07-21T16:36:55.127050,1104,87300,366528,5,4000,742526887,Completed,0.03125665314
FOOD-10050,15000,2018-07-06T12:15:54.902653,1652,22600,255310,5,0,742699034,Completed,0.3190179308
FOOD-10948,0,2018-09-22T12:37:36.264423,353,120000,466885,,4000,742605770,Cancelled,0.5120587493
FOOD-11067,5000,2018-09-30T16:03:01.706358,168,91600,785629,,0,742606960,Cancelled,0.3158704603
FOOD-10070,0,2018-07-07T19:53:57.068394,1212,18500,906222,,4000,742627177,Completed,0.6929592872
FOOD-10634,0,2018-08-31T13:43:52.910309,2216,43200,1472725,5,9000,742537737,Completed,0.5509849963
FOOD-10931,0,2018-09-20T20:13:40.940194,1112,44500,1305973,,10000,742796529,Completed,0.9940686241
FOOD-10137,0,2018-07-14T16:31:09.284275,2394,95800,410472,,16000,742536790,Completed,0.1359649929
FOOD-10560,0,2018-08-24T08:08:33.229673,1229,28100,228764,,9000,742764517,Completed,0.2452626944
FOOD-10068,0,2018-07-07T14:31:04.728280,1075,46200,1347550,5,9000,742604525,Completed,0.5460401451
FOOD-10924,0,2018-09-20T15:30:19.980659,169,25600,1360716,,15000,742774565,Cancelled,0.7948975911
FOOD-10421,0,2018-08-10T16:47:09.585097,2159,112700,785629,5,4000,742606960,Completed,0.1627854351
FOOD-10301,0,2018-07-30T13:02:42.141731,1298,63100,395715,4,4000,742688374,Completed,0.7836394294
FOOD-10271,0,2018-07-26T19:50:38.300734,1733,124800,1481304,5,9000,742528112,Completed,0.44241931
FOOD-10716,0,2018-09-07T12:39:43.803489,2892,103500,1481304,,8000,742528112,Completed,0.9307526274
FOOD-10877,0,2018-09-17T17:59:19.148467,2551,91100,361927,,10000,200010152,Completed,0.880597075
FOOD-10783,0,2018-09-12T19:39:03.403840,1546,19900,228764,,9000,742542971,Completed,0.823566609
FOOD-10159,0,2018-07-16T15:52:39.478846,883,45000,366528,,13000,742618303,Cancelled,0.5400473931
FOOD-10294,0,2018-07-29T12:57:05.523902,1495,61500,395715,4,0,742538222,Completed,0.527869163
FOOD-10112,0,2018-07-11T13:51:01.306711,2528,71200,366721,5,4000,742554236,Completed,0.9428349533
FOOD-10766,4000,2018-09-10T21:46:33.787477,2664,98500,617777,5,0,742664135,Completed,0.7705130953
FOOD-10372,0,2018-08-05T14:58:31.632284,1957,60800,466885,5,11000,742592251,Completed,0.5038831239
FOOD-10744,0,2018-09-09T13:21:17.182962,2108,103700,1135466,5,4000,742534415,Completed,0.9240409082
FOOD-10788,0,2018-09-13T15:14:21.933027,3632,117600,1472725,5,7000,742531240,Completed,0.4366978791
FOOD-10058,0,2018-07-06T17:54:35.539542,1557,18000,1011942,5,9000,742736104,Completed,0.2507368713
FOOD-10375,0,2018-08-05T16:56:21.284074,2378,35300,1351793,5,15000,742536249,Completed,0.6266596551
FOOD-10916,0,2018-09-20T13:08:10.582739,2170,42100,1094787,,9000,742608777,Completed,0.05993044238
FOOD-10113,0,2018-07-11T17:39:48.303998,2168,193300,1094787,5,10000,742560544,Completed,0.413086263
FOOD-10310,0,2018-07-31T00:24:06.321166,2831,67300,1347550,,7000,742667312,Completed,0.5829527119
FOOD-10737,0,2018-09-08T17:28:52.472867,1899,39100,733533,5,10000,742808523,Completed,0.5104264867
FOOD-11070,0,2018-09-30T17:54:14.818659,1554,69100,861950,5,10000,742715328,Completed,0.9758644989
FOOD-10157,0,2018-07-15T23:40:40.520314,1803,126800,1484937,5,12000,742602122,Completed,0.5339648184
FOOD-10700,0,2018-09-05T13:13:36.344375,1218,120600,1383625,,10000,742534603,Completed,0.1875311442
FOOD-11053,0,2018-09-29T15:10:43.434955,1363,20000,929284,5,4000,742671501,Completed,0.2694624111
FOOD-10208,0,2018-07-21T12:06:43.364032,1090,18500,687194,5,2000,742538031,Completed,0.7620454385
FOOD-10018,0,2018-07-02T20:37:07.569905,1915,27800,1470304,4,4000,742710752,Completed,0.07302068349
FOOD-10684,0,2018-09-03T14:09:34.778083,1997,124500,1472725,5,4000,742549461,Completed,0.5277418713
FOOD-10117,0,2018-07-12T00:44:00.878361,1143,42900,492367,5,7000,742607236,Completed,0.6315427907
FOOD-10258,0,2018-07-25T17:00:54.618657,3814,284700,1379631,5,22000,742554928,Completed,0.623585812
FOOD-10272,0,2018-07-26T23:20:33.964820,2219,45200,849324,5,13000,742627169,Completed,0.9205261844
FOOD-10936,5000,2018-09-21T14:16:22.702749,399,131400,366721,,0,742538454,Cancelled,0.2566561886
FOOD-10579,0,2018-08-25T18:40:42.590994,1982,207500,1379631,,13000,742633032,Completed,0.1202091615
FOOD-10419,0,2018-08-10T16:05:55.478814,2,39800,472466,,16000,742602057,Cancelled,0.8165004109
FOOD-10418,0,2018-08-10T13:30:37.549970,2272,152800,647544,5,7000,742724283,Completed,0.6896049019
FOOD-10499,0,2018-08-18T13:06:47.024451,1571,92100,143669,,4000,742531149,Completed,0.6036742873
FOOD-10855,0,2018-09-16T14:03:15.812404,2188,80800,912287,5,16000,742539440,Completed,0.837602919
FOOD-10667,0,2018-09-02T10:55:54.739103,3085,183500,1379631,,23000,742806949,Completed,0.08676632236
FOOD-11034,0,2018-09-27T17:29:14.718856,116,34100,304856,,20000,742579072,Cancelled,0.4986384725
FOOD-10253,5000,2018-07-25T12:07:17.440489,1282,47800,866805,5,0,742670446,Completed,0.6762451482
FOOD-10131,0,2018-07-13T21:14:25.550447,693,76000,472466,5,14000,742531805,Completed,0.235588644
FOOD-10714,0,2018-09-06T19:31:45.019817,1614,121500,352393,5,4000,742700016,Completed,0.9017879319
FOOD-11023,4000,2018-09-26T20:39:21.776770,4,21100,940042,,0,742709959,Cancelled,0.5133409316
FOOD-11005,0,2018-09-25T14:49:39.224184,1299,45500,1045751,,7000,742538372,Completed,0.2751983361
FOOD-10278,0,2018-07-28T01:18:34.314131,1382,51000,1510407,5,16000,742586890,Completed,0.6623073562
FOOD-10828,0,2018-09-15T12:49:47.718772,1282,66000,1379865,,4000,742744769,Completed,0.2020810582
FOOD-11046,0,2018-09-28T18:26:30.506252,5761,115700,180146,5,11000,742541103,Completed,0.872065878
FOOD-10608,0,2018-08-28T18:29:53.298517,187,266200,1406088,,24000,742539582,Cancelled,0.02620820671
FOOD-10793,0,2018-09-13T18:54:38.203475,198,45500,845548,,15000,742623858,Cancelled,0.4019633313
FOOD-10616,0,2018-08-29T16:35:50.089202,1155,39500,1319474,5,4000,742679598,Completed,0.6207159877
FOOD-10702,0,2018-09-05T16:12:46.628396,2072,45000,1191779,,4000,742601767,Completed,0.1892016774
FOOD-10995,0,2018-09-24T13:13:52.106464,2667,91700,357568,,22000,200011181,Completed,0.1152630838
FOOD-10016,0,2018-07-02T19:13:58.453496,2217,41400,1094787,5,9000,742758916,Completed,0.3875626226
FOOD-10679,0,2018-09-02T20:14:40.893052,1712,122700,1347550,,15000,742603296,Cancelled,0.1190365235
FOOD-10652,0,2018-09-01T16:03:53.149268,1365,31500,1050269,5,4000,742661002,Completed,0.434048137
FOOD-11043,0,2018-09-28T16:12:51.587819,2368,112800,949010,5,12000,742608386,Completed,0.6826131549
FOOD-11064,0,2018-09-30T14:11:14.656405,3598,103400,854709,,8000,742575408,Completed,0.7594854167
FOOD-10920,0,2018-09-20T14:33:55.060698,1337,106700,1319474,,4000,742650617,Completed,0.7693985588
FOOD-10316,5000,2018-07-31T19:43:01.985293,1719,151900,1135466,5,0,742534415,Completed,0.6163577392
FOOD-10274,0,2018-07-27T16:25:05.031115,2767,45100,1094787,5,12000,742724692,Completed,0.977522421
FOOD-10843,0,2018-09-16T10:40:31.185426,760,34100,82690,5,4000,742741020,Completed,0.9671882562
FOOD-10886,0,2018-09-18T09:16:53.980582,219,121800,1351793,,25000,742593551,Cancelled,0.9791478592
FOOD-10729,0,2018-09-08T11:17:11.921589,1444,40700,366528,,12000,742560850,Completed,0.3747631315
FOOD-10064,0,2018-07-06T21:16:08.113591,2316,52300,1081809,5,4000,742527751,Completed,0.705252008
FOOD-10139,0,2018-07-14T17:24:02.794245,1094,145800,979027,,17000,742594853,Cancelled,0.1669964459
FOOD-10197,0,2018-07-20T14:40:41.549060,1719,34100,366528,5,10000,742536727,Completed,0.7947837616
FOOD-10340,0,2018-08-03T07:22:45.887918,1927,138300,1472725,5,4000,742617670,Completed,0.2606021374
FOOD-10950,0,2018-09-22T12:48:28.322096,886,38000,466885,,11000,742813095,Cancelled,0.6080531126
FOOD-10860,0,2018-09-16T14:22:17.170041,3488,88600,361927,,29000,742622470,Completed,0.255860712
FOOD-10148,0,2018-07-15T10:56:41.230282,1731,106800,1472725,5,4000,742617670,Completed,0.05123196262
FOOD-10907,0,2018-09-19T10:39:46.718579,1782,27600,1351793,,6000,742541110,Completed,0.2371901294
FOOD-10676,0,2018-09-02T19:25:02.674317,163,47400,180146,,5000,742767245,Cancelled,0.2135498016
FOOD-10802,0,2018-09-14T15:34:09.926458,2398,209700,361927,,9000,742576046,Completed,0.9991168087
FOOD-10799,0,2018-09-14T12:51:44.972621,1571,26800,697545,5,12000,742663158,Completed,0.03837576118
FOOD-11061,0,2018-09-30T13:00:15.983243,3708,32800,849324,5,10000,742649031,Completed,0.6733789423
FOOD-10456,0,2018-08-12T20:35:30.373188,2721,119900,589253,5,9000,742534610,Completed,0.8567434509
FOOD-10318,0,2018-07-31T21:22:11.958954,43,41500,854741,,9000,742527755,Cancelled,0.3597001257
FOOD-10775,0,2018-09-11T20:37:12.358737,2914,177900,1383625,,15000,742571888,Completed,0.04547237969
FOOD-10880,0,2018-09-17T20:08:27.744683,1549,25200,1079631,5,4000,742605940,Completed,0.9002804279
FOOD-10919,4000,2018-09-20T14:30:19.547197,1686,61300,366721,5,0,742716105,Completed,0.5359719353
FOOD-10350,0,2018-08-03T19:58:58.983436,1590,28700,943758,5,9000,742632178,Completed,0.3169316907
FOOD-11025,0,2018-09-26T21:14:09.373826,1693,29000,1008998,,7000,742627085,Completed,0.6138067986
FOOD-10538,0,2018-08-22T11:37:51.704301,239,28500,1089034,,3000,742630883,Cancelled,0.2213221549
FOOD-11050,0,2018-09-29T12:16:07.932616,2095,132700,912287,5,5000,742807593,Completed,0.8985085034
FOOD-10587,0,2018-08-26T13:25:25.425934,1374,46800,366528,,13000,742550498,Completed,0.1749066613
FOOD-10246,0,2018-07-24T15:35:22.149060,1717,33200,630004,5,4000,742534304,Completed,0.5789125922
FOOD-11004,0,2018-09-25T14:48:41.718208,29,43600,1045751,,7000,742538372,Cancelled,0.1183411299
FOOD-10769,0,2018-09-11T13:31:38.976402,1462,216800,594840,5,10000,742534698,Completed,0.66808647
FOOD-10185,0,2018-07-19T11:34:36.907335,1412,27400,594840,,9000,742719896,Completed,0.6036790784
FOOD-10930,0,2018-09-20T18:57:14.625069,214,24900,439651,,13000,742526711,Cancelled,0.01591569765
FOOD-10444,0,2018-08-12T12:04:29.882468,1289,35100,293834,5,10000,742537485,Completed,0.2802112325
FOOD-10659,0,2018-09-01T18:16:47.532164,4,56500,463180,,4000,742550960,Cancelled,0.1244882363
FOOD-10335,0,2018-08-02T18:20:59.137842,1288,69200,1319474,5,10000,742531018,Completed,0.4308522061
FOOD-10592,0,2018-08-26T15:10:39.364603,1053,34600,1284060,5,9000,742644625,Completed,0.01503359746
FOOD-10992,0,2018-09-24T11:47:05.702901,1161,30900,1113881,,14000,742551255,Completed,0.9955387234
FOOD-10568,0,2018-08-24T19:04:25.479520,2270,34100,929284,5,4000,742708509,Completed,0.8244372482
FOOD-10314,5000,2018-07-31T13:14:42.137668,1574,47600,366721,5,5000,742534716,Completed,0.5068467833
FOOD-10640,0,2018-08-31T21:35:06.952128,997,35100,1404077,,4000,742650491,Completed,0.8089888015
FOOD-10820,0,2018-09-15T07:34:21.591993,2940,104100,361927,,10000,742524133,Completed,0.3972491501
FOOD-10913,0,2018-09-19T19:40:07.394496,1035,133700,1347550,,11000,742544599,Completed,0.6133849142
FOOD-10629,0,2018-08-30T19:34:23.490261,4,38800,866805,,11000,742529709,Cancelled,0.804033987
FOOD-10057,0,2018-07-06T16:31:38.163262,1354,69600,1113881,5,9000,742535433,Completed,0.1500724099
FOOD-10364,0,2018-08-05T00:21:37.360256,721,42000,316834,,12000,742791336,Cancelled,0.02442848672
FOOD-10817,0,2018-09-14T22:33:36.992749,1384,26900,1484937,5,9000,742801437,Completed,0.1193843695
FOOD-10093,0,2018-07-10T13:01:20.271791,1759,57000,1113881,5,7000,742533976,Completed,0.2780842359
FOOD-10311,0,2018-07-31T10:05:38.625000,3577,252600,1505030,4,13000,742550052,Completed,0.9918197991
FOOD-10657,15000,2018-09-01T17:51:49.527185,1548,47100,929284,5,0,742531587,Completed,0.1755696836
FOOD-10222,0,2018-07-22T12:57:31.747026,1926,21700,331176,5,4000,742649031,Completed,0.3430957058
FOOD-10511,0,2018-08-18T21:09:12.255888,1523,65100,1472725,5,13000,742534099,Completed,0.9192962096
FOOD-10443,0,2018-08-12T11:56:46.335199,1912,60600,906222,,12000,742539016,Completed,0.4687372993
FOOD-10735,0,2018-09-08T14:48:00.991973,2106,68800,410472,,20000,742591683,Completed,0.5674159489
FOOD-10209,0,2018-07-21T12:25:03.793292,1673,26600,929284,5,4000,742751880,Completed,0.6620682558
FOOD-10098,0,2018-07-10T13:47:44.194762,2437,37500,304856,5,18000,742625082,Completed,0.8523355596
FOOD-10782,0,2018-09-12T18:53:27.183508,2055,113600,733533,5,9000,742605832,Completed,0.8872447879
FOOD-10138,0,2018-07-14T17:17:18.564248,2423,114700,1514562,5,7000,742543846,Completed,0.8848797376
FOOD-10172,0,2018-07-17T16:21:49.562277,2341,173200,511038,5,12000,742536407,Completed,0.552797188
FOOD-10869,0,2018-09-17T10:58:32.484496,10,38800,1360716,,20000,742574580,Cancelled,0.3047260333
FOOD-10939,0,2018-09-21T16:26:24.751533,6,42900,1232372,,4000,742702470,Cancelled,0.9419765372
FOOD-10183,0,2018-07-18T21:40:10.501694,1007,73500,854741,5,9000,742527755,Completed,0.9100568806
FOOD-10609,0,2018-08-28T18:34:18.190064,2630,348300,1406088,,25000,742539582,Completed,0.6006534894
FOOD-10178,0,2018-07-18T19:22:23.339451,1502,45100,1094787,5,9000,742708027,Completed,0.7576000105
FOOD-10306,0,2018-07-30T18:05:49.460017,1485,31900,594262,,9000,742531591,Completed,0.6538084291
FOOD-10604,0,2018-08-28T13:53:35.704692,1511,43900,1232372,5,4000,742678784,Completed,0.05214335086
FOOD-10554,0,2018-08-23T18:16:40.510214,1285,155700,1505030,4,9000,200001973,Completed,0.9156375809
FOOD-10333,0,2018-08-02T14:33:18.884348,2346,84900,1011942,5,15000,742534370,Completed,0.6166300942
FOOD-10140,0,2018-07-14T17:54:06.476881,1325,39500,1406088,5,13000,742549592,Completed,0.5894563552
FOOD-10952,0,2018-09-22T13:20:38.216760,312,38800,466885,,19000,742731698,Cancelled,0.2651017577
FOOD-10355,0,2018-08-04T11:45:16.296711,2,109600,472466,,8000,742602057,Cancelled,0.9010086344
FOOD-10549,9000,2018-08-23T08:01:08.580284,974,38200,1379865,,0,742586477,Completed,0.296726168
FOOD-10841,0,2018-09-16T01:48:18.595402,70,143000,1347550,,12000,742534907,Cancelled,0.767217921
FOOD-10897,0,2018-09-18T13:18:14.402180,901,39800,594840,5,4000,742574131,Completed,0.5362134054
FOOD-10925,5000,2018-09-20T16:41:04.934554,350,158000,1135466,,1000,742641984,Cancelled,0.4321932045
FOOD-11007,15000,2018-09-25T15:54:43.924432,151,32100,304856,,0,742619113,Cancelled,0.7009979717
FOOD-10130,0,2018-07-13T20:19:37.306547,1222,68200,594262,4,10000,742601338,Completed,0.2794047582
FOOD-10513,0,2018-08-19T12:31:28.119992,4354,97300,912287,5,10000,742705958,Completed,0.3561911932
FOOD-10381,0,2018-08-05T22:15:05.095392,215,142100,1383625,,43000,200003382,Cancelled,0.8949782922
FOOD-10884,0,2018-09-17T22:10:52.402482,859,39000,316834,5,4000,742667067,Completed,0.6926459973
FOOD-10705,15000,2018-09-06T00:15:02.412964,1377,106600,1548571,5,0,742645112,Completed,0.06924078988
FOOD-10733,0,2018-09-08T12:59:40.395087,2477,32300,1079631,,4000,742652636,Completed,0.8403172461
FOOD-10697,0,2018-09-05T11:55:16.227940,1009,33000,1351793,,0,742538703,Completed,0.2048453694
FOOD-10631,0,2018-08-30T19:45:59.060747,11,75100,866805,,11000,742539856,Cancelled,0.3078584307
FOOD-10496,0,2018-08-18T11:39:34.211088,3410,153000,1379865,,0,742535390,Completed,0.488477278
FOOD-11032,0,2018-09-27T16:03:47.423064,1938,60800,103236,,6000,742531439,Completed,0.4601085099
FOOD-10686,0,2018-09-03T17:35:04.717047,2585,291100,1379631,,18000,742528005,Completed,0.8834039236
FOOD-10734,5000,2018-09-08T13:29:59.279954,3220,270600,511038,5,11000,742536407,Completed,0.1384552223
FOOD-10553,0,2018-08-23T14:29:55.818354,1515,34100,1095259,,7000,742578693,Completed,0.2317026194
FOOD-10862,5000,2018-09-16T18:02:06.302565,3385,202900,647544,5,5000,742548573,Completed,0.6663026921
FOOD-10812,0,2018-09-14T18:52:25.218910,1340,58700,1479204,,4000,742682475,Completed,0.5032339486
FOOD-10901,4000,2018-09-18T17:49:39.239386,1782,170700,1135466,5,0,742685291,Completed,0.5249353046
FOOD-10928,0,2018-09-20T18:32:04.409129,59,60200,439651,,13000,742534921,Cancelled,0.9943010192
FOOD-10859,0,2018-09-16T14:21:05.902657,63,90100,361927,,29000,742622470,Cancelled,0.03649558702
FOOD-11003,15000,2018-09-25T00:10:44.814189,861,44900,316834,,0,742683707,Completed,0.3290491858
FOOD-10324,0,2018-08-01T15:32:29.387282,1849,27700,357568,5,9000,742755521,Completed,0.9437459738
FOOD-10062,0,2018-07-06T20:26:15.924709,1454,68900,1194303,,4000,742596783,Completed,0.7332413062
FOOD-10414,0,2018-08-09T22:58:19.085983,2308,216500,511038,5,16000,742536407,Completed,0.9645504595
FOOD-10813,0,2018-09-14T18:56:13.723245,2363,167800,1481304,,14000,742560164,Completed,0.7809436978
FOOD-10852,0,2018-09-16T13:53:02.817645,398,89400,361927,,33000,742622470,Cancelled,0.24700871
FOOD-10039,0,2018-07-04T18:31:59.457476,1824,88700,1194303,5,4000,742596783,Completed,0.7233530004
FOOD-10037,0,2018-07-04T17:04:23.996837,2994,52700,1094787,5,9000,742758916,Completed,0.323938501
FOOD-10182,0,2018-07-18T20:58:35.396282,499,80200,511038,,10000,200008157,Cancelled,0.4245864615
FOOD-10562,0,2018-08-24T10:36:59.336948,134,170600,725307,,5000,742560888,Cancelled,0.2185983218
FOOD-10823,5000,2018-09-15T11:49:58.189040,541,82600,366721,,19000,742527930,Cancelled,0.6964738662
